latitude,longitude,time
-27.318,152.162,2019-11-16 0320
-27.305,152.175,2019-11-16 0320
-27.316,152.172,2019-11-16 0320
-27.307,152.16,2019-11-16 0320
-27.308000000000003,152.139,2019-11-16 0320
-27.318,152.156,2019-11-16 0320
-27.345,152.118,2019-11-16 0320
-27.305,152.17,2019-11-16 0320
-27.31,152.128,2019-11-16 0320
-27.066,153.05200000000002,2019-11-16 1245
-27.068,153.039,2019-11-16 1245
-27.291,152.19,2019-11-16 1245
-27.285,152.164,2019-11-16 1245
-27.293000000000003,152.178,2019-11-16 1245
-27.151999999999997,153.38299999999998,2019-11-16 1245
-27.131,153.378,2019-11-16 1245
-27.3,152.192,2019-11-16 1245
-27.141,153.381,2019-11-16 1245
-27.308000000000003,152.205,2019-11-16 1245
-27.31,152.194,2019-11-16 1245
-27.311999999999998,152.18200000000002,2019-11-16 1245
-27.289,152.202,2019-11-16 1245
-27.154,153.37,2019-11-16 1245
-27.345,152.123,2019-11-16 1245
-27.339000000000002,152.139,2019-11-16 1245
-27.295,152.166,2019-11-16 1245
-27.299,152.204,2019-11-16 1245
-27.283,152.17600000000002,2019-11-16 1245
-27.281999999999996,152.188,2019-11-16 1420
-27.285,152.195,2019-11-16 1420
-27.31,152.112,2019-11-16 2345
-27.287,152.196,2019-11-16 2345
-27.293000000000003,152.166,2019-11-16 2345
-27.311999999999998,152.126,2019-11-16 2345
-27.295,152.18,2019-11-16 2345
-27.285,152.18200000000002,2019-11-16 2345
-27.281999999999996,152.168,2019-11-16 2345
-27.311999999999998,152.186,2019-11-16 2345
-27.299,152.149,2019-11-17 0405
-27.296,152.167,2019-11-17 0405
-27.274,152.218,2019-11-17 0405
-27.323,152.154,2019-11-17 0405
-27.324,152.21,2019-11-17 0405
-27.316,152.189,2019-11-17 0405
-27.320999999999998,152.22799999999998,2019-11-17 0405
-27.289,152.203,2019-11-17 0405
-27.313000000000002,152.208,2019-11-17 0405
-27.301,152.205,2019-11-17 0405
-27.303,152.131,2019-11-17 0405
-27.343000000000004,152.14600000000002,2019-11-17 0405
-27.304000000000002,152.187,2019-11-17 0405
-27.283,152.238,2019-11-17 0405
-27.314,152.134,2019-11-17 0405
-27.291999999999998,152.186,2019-11-17 0405
-27.285999999999998,152.22,2019-11-17 0405
-27.349,152.142,2019-11-17 0405
-27.318,152.116,2019-11-17 0405
-27.319000000000003,152.171,2019-11-17 0405
-27.281,152.183,2019-11-17 0405
-27.3,152.131,2019-11-17 1150
-27.294,152.215,2019-11-17 1150
-27.24,152.253,2019-11-17 1150
-27.225,152.259,2019-11-17 1150
-27.28,152.171,2019-11-17 1150
-27.26,152.21,2019-11-17 1150
-27.223000000000003,152.252,2019-11-17 1150
-27.305,152.096,2019-11-17 1150
-27.302,152.138,2019-11-17 1150
-27.285,152.137,2019-11-17 1150
-27.288,152.095,2019-11-17 1150
-27.27,152.093,2019-11-17 1150
-27.268,152.134,2019-11-17 1150
-27.25,152.132,2019-11-17 1150
-27.276999999999997,152.213,2019-11-17 1150
-27.283,152.129,2019-11-17 1150
-27.266,152.127,2019-11-17 1150
-27.263,152.168,2019-11-17 1150
-27.248,152.126,2019-11-17 1150
-27.085,153.38,2019-11-17 1500
-27.093000000000004,153.373,2019-11-17 1500
-27.094,153.38299999999998,2019-11-17 1500
-27.083000000000002,153.37,2019-11-17 1500
-27.28,152.122,2019-11-17 1505
-27.233,152.233,2019-11-17 1505
-27.236,152.253,2019-11-17 1505
-27.235,152.243,2019-11-17 1505
-27.264,152.248,2019-11-17 1505
-27.241999999999997,152.231,2019-11-17 1505
-27.238000000000003,152.263,2019-11-17 1505
-27.245,152.251,2019-11-17 1505
-27.25,152.219,2019-11-17 1505
-27.256,152.26,2019-11-17 1505
-27.254,152.249,2019-11-17 1505
-27.244,152.241,2019-11-17 1505
-27.271,152.123,2019-11-17 1505
-27.247,152.261,2019-11-17 1505
-27.250999999999998,152.22899999999998,2019-11-17 1505
-27.253,152.239,2019-11-17 1505
-27.302,152.109,2019-11-18 0025
-27.305,152.10299999999998,2019-11-18 0025
-27.293000000000003,152.10399999999998,2019-11-18 0025
-27.307,152.123,2019-11-18 0025
-27.268,152.134,2019-11-18 0025
-27.241,152.23,2019-11-18 0310
-27.28,152.106,2019-11-18 0310
-27.296,152.082,2019-11-18 0310
-27.278000000000002,152.131,2019-11-18 0310
-27.266,152.10399999999998,2019-11-18 0310
-27.264,152.129,2019-11-18 0310
-27.31,152.084,2019-11-18 0310
-27.308000000000003,152.109,2019-11-18 0310
-27.328000000000003,152.19,2019-11-18 0310
-27.248,152.22299999999998,2019-11-18 0310
-27.316,152.237,2019-11-18 1235
-27.298000000000002,152.099,2019-11-18 1235
-27.289,152.097,2019-11-18 1235
-27.296999999999997,152.109,2019-11-18 1235
-27.299,152.089,2019-11-18 1235
-27.307,152.235,2019-11-18 1235
-27.305999999999997,152.11,2019-11-18 1235
-27.313000000000002,152.257,2019-11-18 1235
-27.32,152.20600000000002,2019-11-18 1235
-27.316999999999997,152.227,2019-11-18 1235
-27.324,152.17600000000002,2019-11-18 1235
-27.305,152.245,2019-11-18 1235
-27.288,152.107,2019-11-18 1235
-27.245,152.217,2019-11-18 1235
-27.256,152.137,2019-11-18 1235
-27.27,152.108,2019-11-18 1235
-27.255,152.14700000000002,2019-11-18 1235
-27.320999999999998,152.196,2019-11-18 1235
-27.239,152.196,2019-11-18 1235
-27.302,152.265,2019-11-18 1235
-27.304000000000002,152.255,2019-11-18 1235
-27.267,152.128,2019-11-18 1235
-27.235,152.226,2019-11-18 1235
-27.319000000000003,152.216,2019-11-18 1235
-27.048000000000002,153.385,2019-11-18 1235
-27.059,153.376,2019-11-18 1235
-27.328000000000003,152.218,2019-11-18 1235
-27.331999999999997,152.188,2019-11-18 1235
-27.057,153.387,2019-11-18 1235
-27.329,152.208,2019-11-18 1235
-27.276999999999997,152.12,2019-11-18 1235
-27.325,152.238,2019-11-18 1235
-27.314,152.247,2019-11-18 1235
-27.326,152.22799999999998,2019-11-18 1235
-27.323,152.248,2019-11-18 1235
-27.264,152.148,2019-11-18 1235
-27.24,152.185,2019-11-18 1235
-27.279,152.11,2019-11-18 1235
-27.268,152.118,2019-11-18 1235
-27.307,152.1,2019-11-18 1235
-27.322,152.20600000000002,2019-11-18 1545
-27.324,152.24,2019-11-18 1545
-27.263,152.141,2019-11-18 2330
-27.25,152.144,2019-11-18 2330
-27.33,152.213,2019-11-18 2330
-27.254,152.149,2019-11-18 2330
-27.103,153.389,2019-11-18 2330
-27.25,152.127,2019-11-18 2330
-27.1,153.39600000000002,2019-11-18 2330
-27.15,153.382,2019-11-19 0350
-27.211,152.22899999999998,2019-11-19 0350
-27.211,152.235,2019-11-19 0350
-27.01,152.454,2019-11-19 0350
-27.329,152.204,2019-11-19 0350
-27.101,153.379,2019-11-19 0350
-27.273000000000003,152.101,2019-11-19 0350
-27.13,153.378,2019-11-19 0350
-27.248,152.13299999999998,2019-11-19 0350
-27.246,152.205,2019-11-19 0350
-27.223000000000003,152.224,2019-11-19 0350
-27.233,152.226,2019-11-19 0350
-27.281,152.115,2019-11-19 0350
-27.305999999999997,152.084,2019-11-19 0350
-27.213,152.22299999999998,2019-11-19 0350
-27.291999999999998,152.105,2019-11-19 0350
-27.271,152.113,2019-11-19 0350
-27.314,152.097,2019-11-19 0350
-27.283,152.10299999999998,2019-11-19 0350
-27.066999999999997,153.386,2019-11-19 0350
-27.25,152.121,2019-11-19 0350
-27.213,152.217,2019-11-19 0350
-27.269000000000002,152.125,2019-11-19 0350
-27.331,152.192,2019-11-19 0350
-27.215,152.211,2019-11-19 0350
-27.304000000000002,152.096,2019-11-19 0350
-27.225,152.213,2019-11-19 0350
-27.26,152.123,2019-11-19 0350
-27.244,152.217,2019-11-19 0350
-27.258000000000003,152.135,2019-11-19 0350
-27.107,153.387,2019-11-19 0350
-27.302,152.107,2019-11-19 0350
-27.14,153.38,2019-11-19 0350
-27.255,152.114,2019-11-19 1315
-27.248,152.10399999999998,2019-11-19 1315
-27.105,153.39600000000002,2019-11-19 1450
-27.212,152.241,2019-11-19 1450
-27.331999999999997,152.21,2019-11-19 1450
-27.261999999999997,152.123,2019-11-19 1450
-27.241,152.128,2019-11-19 1450
-27.146,153.4,2019-11-19 1450
-27.246,152.214,2019-11-19 1450
-27.249000000000002,152.111,2019-11-19 1450
